Last Name	First Name	User Name	Order of Submission (1=first)	Final Score	Question 1 text	Question 2 text	Question 3 text	Question 4 text	Question 5 text	Question 6 text	Question 7 text	Question 8 text	Question 9 text	Question 10 text	Question 11 text	Question 12 text	Question 13 text	Question 14 text	Question 15 text	Question 16 text	Question 17 text	Question 18 text	Question 19 text	Question 20 text	Question 21 text
Ng	[lastname]	Student47	1	0	25 to 34	Male	1: USA	1: USA	1: Massachusetts	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	3-6 hours per week	4	1	0	"I'm interested in diving deep in EdTech.  I see it all around us in LMS, video games, etc but I never really thought about it as a category until this course came up.  Also, I'm in the Interactive Intelligence specialization.  "	"After working for a few years, I missed school and wanted to obtain my MS CS. It was difficult to be in an on-campus grad program while working a on-call full-time job.  OMSCS came along and seemed like a perfect fit for my schedule, career aspirations, and educational aspirations.  "	I'm not sure yet.  	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I do not agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student11	1	0	25 to 34	Male	1: USA	1: USA	1: Michigan	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	2	1	10-May	I'm interested in learning more about educational technology and if I can actually make an impact buil[lastname]g edutech tools.	Just for personal growth. Looking to learn rather than pad resume.	"No real idea yet, but possibly looking at continuing/ongoing education for professionals."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I do not agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student12	1	0	18 to 24	Male	1: US	1: US	1: GA	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	1	1	0	To understand how thesis comes together and also improve my writing skills and techniques.	I would like to refine my skills to further advance my career in web application development. 	I don't have any right now	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I do not agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student86	1	0	35 to 44	Male	1: India	1: USA	1: New Jersey	1: Tamil	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	12-15 hours per week	5	2	1	"I am a volunteer in the middle school where my son is studying . I conduct code.org style one hour per week programming and co[lastname]g classes for middle school students in the school. I have been noticing some positive differences in the way the students think about programming and application of programming. I would like to do more study and research on incorporating programming and co[lastname]g in the middle-school students curriculum inclu[lastname]g the feasibility, impact, best methods.
If this fits into the boundaries of this class, I would like to explore this in detail. This is the main reason I enrolled into this class.
"	"Since I am a  mechanical engineer ( under graduate),  I would like to gain more knowledge on the computer science subjects.
Also having a computer science degree from Georgia tech will help in my career as well."	"As I mentioned in the question #14, I would like to study more about introducing programming/co[lastname]g for middle school students. Specifically I would like to study about feasibility, impact, best methods to teach etc.
If the scope fits into this course, I would like to pursue the above idea in more detail. If not, I will join with another team.
I would like to work in teams only."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student13	1	0	25 to 34	Male	1: Canada	1: Canada	1: British Columbia	1: English	Native speaker	UTC -08:00 (Pacific Time Zone US & Canada)	Masters Degree	12-15 hours per week	9	0	0	I love educational technology!	Continue my education!	"Educational data mining, machine learning & analysis!"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student50	1	0	25 to 34	Female	1: United States	1: United States	1: Massachusetts	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	5	0	1	"I elaborate on this a bit in my personal statement, but I'm really excited about continuing to get involved in education, particularly in the OMS program.  I care deeply about expan[lastname]g access to education, and being involved in research and design that could poten[firstname]lly contribute to that goal is very motivating to me.  Additionally, I've had a greta experience with the OMS program so far, and I'd love to find ways to continue to make it better."	"Honestly, I felt a little restless having finished my undergraduate program.  I'm a proponent of lifelong learning, and began looking for ways to fulfill that hunger almost as soon as I was out of academia.  That said, I wanted to find a program that'd offer me a great educational environment without having to put my career on hold.  This turned out to be a perfect situation for me!"	"I've far too many areas of interest, but I'm sucker for anything involving cognition and education.  Social issues are also of interest to me, and I'd love to look into the differences in student attitudes in online and traditional education.  I've included a list of a few diverse ideas in my personal statement."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	Student87	Student87	1	0	18 to 24	Male	1: United States	1: United States	1: GA	1: Student87	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	6	2	5-Mar	I wish to apply my knowledge of machine learning and computer vision in a more open ended setting.	I need a Computer Science degree :).	I would like to do a project that has machine learning and computer vision elements. Particularly something with oculus rift.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"No, I'll add it later!"
[lastname]	[firstname]	Student14	1	0	25 to 34	Female	1: United States	1: United States	1: GA	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	2	2	10-May	To learn and explore technologies that will help learn better. I took a course in under grad on training management which was similar but I'm hoping to go a little deeper. 	"To get a Masters Degree in Comp Sci. Ultimately, I would like to go on to get a PhD but this is my time to find my niche, my most passionate interest in computing so that I can make a break through in computing. "	"Since I am just now signing up for the course, I am not sure what exactly what I would like to do. Language learning seems really cool to me just be cause I love my Duolingo app and it would be cool to do something alike for programming. I should be solid by next weekend."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"No, please do not post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"No, I'll add it later!"
[lastname]	[firstname]	Teacher7	1	0	25 to 34																				
[lastname]	[firstname]	Teacher7	2	0	25 to 34	Male	1: US	1: US	1: Colorado	1: English	Native speaker	"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)"	Bachelors Degree	9-12 hours per week	6	1	1	Interesting topic that I want to learn more about and I see it as a capstone to completing the OMS CS programi	"Cost, location (anywhere), prestige of Tech, and wanting to try something out and be a trailblazer"	"student assessment, see Bloom's taxonomy."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student40	1	0	25 to 34	Male	1: US	1: US	1: CA	1: English	Native speaker	UTC -08:00 (Pacific Time Zone US & Canada)	Bachelors Degree	9-12 hours per week	3	0	10+	"When this course was announced the other week it immediately intrigued me because of the work I currently do at Imperial Valley College. As the college's Online Services Architect (in addition to a few other hats I now have to ba[firstname]) I used to spend quite a bit of my days concentrating on buil[lastname]g new tools for our faculty, staff, and students to use that helped to make their daily lives a little bit easier.
Since I don't get to spend as much time focusing on those things anymore (due to the extra job duties I keep on being assigned, which take me away from my Online Services Architect-ing) my hope is that this course would provide some extra incentive for me to work on some of the projects I've had to put on the back burner for a while for the campus and ship something new ;-)."	"For me it primarily came down to cost + quality of education. For me, I didn't want to spend an inor[lastname]ate amount of money on my masters, but I also didn't want to sacrifice the quality much either.
While my computer science foundations aren't necessarily the best, my hope is that there will be enough classes that I'm interested in (such as this one) and/or classes that help me ramp up my proficiency level adequately to keep me motivated to complete the program (I'm on the 4-year plan at the moment...it's difficult to take more than 1 class a semester so it'll take me some time to complete enough classes to graduate)."	"I still don't have a firm grasp on what sort of projects are going to be acceptable for this course (unfortunately, this past week has been extra crazy at work, and I've been down and out sick the past two days, so I'm finishing up on a proposal due tomorrow, I taught a class tonight, and I'm trying to catch up on things that I need to read here in 6460). I wish I could provide a better idea of what I'd be interested in working on specifically (I was ini[firstname]lly thinking I might be able to work on some of my own project ideas that I've come up with as part of my work at the college, but that might not be the case from the way this question is worded). I guess I'll figure it out soon enough :-)."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student49	1	0	25 to 34	Male	1: USA	1: USA	1: NJ	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	5	1	10+	Expand my knowledge on the conveyance of educational materials	I would like to get my master's degree in computer science and ga tech is a top rated school	"I work with conveyance of knowledge to coworkers, whatever helps me teach them about emerging technologies is good for me"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student51	1	0	35 to 44																				
[lastname]	[firstname]	Student51	2	0	35 to 44	Male	1: United States	1: United States	1: Texas	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	18-21 hours per week	5	0	0	My first reason was all the cool kids are taking it. It felt like I might be missing something. Then I read the syllabus and knew I would missing something. The opportunity to work on a project I have hoped to work on for a while and do it in context of this course was to much to pass up.  	For several years I had been trying to figure out what my next step was going be. Call it a mid career crisis. Then AT&T came along and say hey want a Masters degree from a top university with out leaving home? O and btw we will pay for it. Even with a house full of little kids I knew I couldn't pass it up. 	"The main area Iニ_m interested in at the moment is the concept of Video Modeling as a teaching tool for autistic individuals . It is something that had been recommend to us that might help our 6 year old who is autistic. I have yet to find a good way to do it that doesnニ_t just involve pulling out movie making software and doing old school video editing. One of my goals for after I finish OMSCS was to find time to see if there was a better way. While I'll have to learn app development on the side to do it , I think a team of students could produce something top notch that could have great impact to a lot of parents and autistic individuals. "	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student41	1	0	35 to 44	Male	1: USA	1: USA	1: Maryland	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	9-12 hours per week	2	0	10-May	"I've been in the field of educational technology for my whole career (since 1995). 
My career has mainly centered around corporate training. From both the course development side as an instructional designer or the learning management side as a developer/programmer, training adults using technology has been my whole career.
As such, I was really excited to see that the OMSCS was offering an Educational Technology course. For corporate learning, we're currently experiencing the pain of [lastname]sitioning to mobile platforms and I'm hoping to center some or all of this class around that [lastname]sition."	"I've always straddled the line between the andralogical and technological side. My first masters focused more on the instructional design aspect of learning (MA from Virginia Tech focused on Instructional Technology). I've always been very interesting in technology, though. For instance, I created a learning management system for a startup company in the late 90s.
In my experience, training ini[firstname]tives were often hampered by the lack of technological expertise and IT departments often had ""bigger fish to fry.""
So, my role has always been to use technology to enhance the training experience."	"I kind of just referred to it, but the evolution of corporate training to accommodate mobility is a big issue for me. 
I've seen similar shifts before. Back in the mid-90s, instructional designers/developers were all creating CD-based CBT (Computer-Based Training). Then Internet-Based Training (IBT...boy, that's an acronym I haven't used in a while) came along. That shift from CDs to the Internet killed and created frameworks and toolsets. We're undergoing a similar shift now from desktop-based training to ""m-Learning.""
There's also a similar shift from AICC/SCORM communication protocols to the xAPI protocol. Because of these shifts (and the relative non-techiness of most training people), there are migration pains that many organizations are experiencing. 
There's also painfully little data regar[lastname]g how learners use mobile devices. What form factors are ideal? Can a learner effectively learn on a smaller screen? 
So, the modality of the delivery, the communication protocol in place for tracking the learning, and the research related to the idea of mobile delivery are all aspects of the same paradigm shift that I'm interested in addressing."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student37	1	0	25 to 34	Male	1: USA	1: USA	1: NJ	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	3-6 hours per week	5	1	1	Part of a specialization	Masters makes me a more competitive resource	Nope	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student52	1	0	25 to 34	Male	1: US	1: US	1: GA	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	2	1	3-Feb	Excited about using my experience working in IT at a University for about 8 years to explore ways to contribute and improve educational technology.	"I was looking for graduate schools and considering MBA programs but really didn't find anything that peaked my interest. My friend and co-worker encouraged me to apply to OMSCS at GT, although I was skeptical of being accepted into one of the top ranking schools in the country. I got in! Now I'm giving it my best shot. :) "	I have not decided yet what area of research or projects I want to pursue. The couple of ideas I've thought about (very early considerations) is a Duolingo style software program that allows users/students to learn a programming language instead. I don't feel comfortable heavy programming so I see that as my limitation but the concept is interesting to me because of how Duolingo makes learning languages more of a fun/game like experience. The other idea I had was to speak with the Geographic Information Science (GIS) department at the University of North Georgia to see if there are some projects they're considering where I could apply concepts and/or learning from this EdTech class to benefit them. The last item I considered is something Information Security related. I'm really interested in IS and I'm also enrolled in the Intro to IS class this semester. I'm just not sure what path to consider with this route though.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student26	1	0	25 to 34	Female	1: Finland	1: United States	1: Georgia	1: English	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	5	1	3-Feb	"I have 4 primary reasons: 
1) It's one of the electives for my specialization in interactive intelligence 
2) I'm interested in the opportunity of doing research, I did not have that opportunity as an undergrad and I would like to get some experience because maybe one day I will pursue a PhD 
3) I expect there will also be some type of hands-on project or product involved also and I truly enjoy buil[lastname]g/designing /engineering things (my passion in life) 
4) took KBAI with Teacher2 so I have high hopes and expect this to be an amazing and rewar[lastname]g experience"	"As an undergrad I attended a small CS program; everything was covered in very general terms and not must focus on specific fields. I wanted to enroll in the OMSCS program because I knew it would allow me to experiment with different fields and find out which ones I really enjoy and also because I wanted to have more knowledge and skills in computing in general. I felt after my undergrad my level of knowledge was nowhere near where I wanted it to be. I have been in the program for 1 year now and I can say I am absolutely fascinated by AI and cognitive systems; I enjoy buil[lastname]g and designing systems in general and really hope to further explore that path in the future. I also feel OMSCS has continuously expanded my CS tool-belt, where now I can take on pretty much any challenge and if I do not know it yet, I have the tools and skills necessary to find the information I need to succeed. "	"I do not have any clearly defined ideas yet; rather I'm open to exploring ideas with others in the group. But I would prefer to work with a group looking to build some interactive (intelligent) education tool, possibly: to enhance students' learning experiences in some way, or idea that provides access to education to people currently lacking such access, or possibly something to help teachers/professors in their job "	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student90	1	0	45 to 54	Male	1: Argentina	1: US	1: NJ	1: Spanish	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	3	1	10+	"I am taking this class out of necessity.  My youngest daughter has a minor learning disability.  She is a freshman in high school and has problems with simple Math facts.  At 15, it is very difficult for her to do a simple division such as 48/6, for instance, and yet, she is given Algebra I homework. 
When I learned about this class, I realized that it was a unique opportunity for me to learn about education and how to apply technology to help my daughter overcome her limitations.
"	"  I believe that a software developer must be an expert in the field where he/she wants to target to develop software.  I'm an expert in the field of architecture and construction.  Given the fact that I also enjoy writing software very much, the OMSCS presented a unique opportunity for me.  Additionally, with two children in college, the cost of this program really make it possible for me.  "	"I would like to work on a learning software for kids classified at school to have minor learning disabilities.  I want to specifically address math skills by presenting a game-like software based on an intelligent tutoring agent. 
"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student91	1	0	45 to 54	Male	1: Peru	1: Canada	1: British Columbia	1: Spanish	Fully fluent (non-native speaker)	UTC -08:00 (Pacific Time Zone US & Canada)	Bachelors Degree	21+ hours per week	3	0	10+	"I chose the EdTech course because it represents a great opportunity to me to start and/or advance one of the ideas I have in mind. I believe it is very important to do it at this time, so to start getting to be known and to start to be considered for any possible OMS or Udacity project/job, due to the fact that my ideas have a strong educational component. Opening a business that connects/relates to MOOCs or educational platforms would be also a good thing for me."	"The GT OMSCS program represents to me a better and opportunity than only MOOCs, because they provide structure in my learning, more challenge, a Degree and an opportunity to network with great Classmates, University Master Instructors, and possible other personalities in the industry. Even just the MOOCs certificates already were very important for a quiet person like me to communicate my last studies and achievements, which otherwise would pass unknown."	"Basically I have two ideas for which I did also the last two assignments respectively in KBAI in Spring, which are: 
1)	Solving my expressed problem on reviewing MOOCs: a ニ_Student MOOC Learning Assistantニ_ which will help me review quickly previous learned material from a MOOC Course for an Exam or for future Project or future Course, taking into account my previous Behavior when seeing the Lectures. These speeds up and makes more efficient your learning process and the application of that knowledge in the Future. 
2)	An AI agent to encourage a student on a learning Platform through capturing Visual expressions. 
And here I have another idea that I suggested to Prof. Teacher2 when he was TA on KBAI and when he mentioned his College of Computing Outstan[lastname]g Graduate Teaching Assistant Award on his Blog. Here is the link 
http://www.[firstname]joyner.net/blog/ive-won-the-college-of-computing-outstan[lastname]g-graduate-teaching-assistant-award/ 
3)	Basically he asked how he can do to help other TAs to do a good job as he did and at the same time continue with his increasing number of roles on the OMS program. So I proposed as a comment after his post to develop a virtual AI assistant which will capture his experience and using it would be able to help with his TA actions in a way that they will be multiplied as long as he is under command. Obviously this virtual assistant will be able to quickly remember him his normal actions after an event and give him options to process them right away. If other TA is using the assistant with [firstname]ニ_s experience, it may give him options to process his remembered actions as well as the ones that [firstname]ニ_s used to do. It even be a bank of experiences of different TAs to suggest from. 
But perhaps I can do a common component that can act as the main part in all these three ideas, which will consists of capturing behavior, or experience, or knowledge or concepts, or expressions and remembering them  to suggests actions, concepts to review, or respon[lastname]g appropriately when the assistant has to encourage the student/user accor[lastname]gly."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"No, please do not post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student42	1	0	35 to 44	Male	1: United States	1: United States	1: Ohio	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	18-21 hours per week	4	1	5-Mar	"I'm married to a kindergarten teacher and have had a several year professional relationship freelancing for a small educational publishing company, which has given me an interest in the field.  Additionally, I took KBAI with Dr. Joyner and I am eager to see what this course has to offer."	"General knowledge seeking, personal improvement, fin[lastname]g opportunities for entrepreneurship."	I'd like to investigate how to use/develop/leverage educational technology to mitigate the effects of poverty on early childhood students (perhaps with a focus on literacy).	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student92	1	0	25 to 34	Male	1: usa	1: usa	1: nj	1: cambodian	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	18-21 hours per week	4	2	3-Feb	I'd like to learn more about applying technology to education. I've wanted to develop software for a startup for quite some time. I have an idea in mind and am wondering if I can improve it or find a better one to develop upon.	Would like to have a stronger CS foundation and learn more about AI.	I'm primarily interested in intelligent tutoring system. I believe the biggest problem with education is accessibility and the fact that is largely a passive experience.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"No, please do not post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student15	1	0	45 to 54	Male	1: INDIA	1: USA	1: TEXAS	1: TAMIL	Fully fluent (non-native speaker)	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Masters Degree	6-9 hours per week	4	2	10-May	Understan[lastname]g of how to use technology foundations to enhance delivery of education.	Continuous Development	"adaptive tutoring platforms, most assessment mechanisms today are intended to move up from easy to hard questions, but tutoring remains quite linear and not scale up or down based on the learners struggles, would like more insight into an agent model for adjusting to ""Preference, Time-of-day, Duration Spent [Fatigue], General Academic competency and other factors"" to create an adaptable learning/tutoring robot."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student64	1	0	25 to 34	Male	1: United States	1: United States	1: Texas	1: Dallas	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	6-9 hours per week	4	1	0	"1) This course is part of the Interactive Intelligence specialization.
2) Coming from a family of educators but myself being in the technology field, I would like to explore more in depth how technology can be used to improve the education of students.  From experience, children and teenagers are learning how to work technology at much younger ages, but is this early knowledge being leveraged to teach life skills at an earlier age? "	To receive a masters in computer science for a very affordable tuition and flexible schedule from a highly touted technology institution.	"I am still unsure on what I would like to work on, but I would like to work on something along the lines modeling student behavior and how to leverage this information to most effectively teach them."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student38	1	0	55 to 64	Female	1: USA	1: USA	1: Missouri	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	6-9 hours per week	4	1	10-May	"First: I am excited about learning, and especially learning in the online space through OMS.   I also have always found my favorite projects to be facilitating systems and workflows through better technology.  There is a lot of opportunity for that in OMS and this class looks like the right place to experiment.  Second:  The structure of the class, the instructor and TA's for the class, and the people in the class are all exceptional, so I look forward to being part of that."	"There are several reasons that together make OMSCS as just right for me: 1) I have wanted to get my Master's for a long time from a well-known program, either in engineering or CS and a Georgia Tech CS fits that to a tee  2) Class time is flexible with OMS: I don't have to break away from a full time job to go to class at a specific time,which would impact my work; 3) This CS program recognizes my experience and does not require me to take prerequisite classes before I begin the actual masters; 4) the price is affordable.  I am paying for it myself and could not do it at the cost of an on-campus masters."	"I would like to investigate ways to facilitate systems and workflows in online higher-ed creden[firstname]led programs, e.g. OMSCS.  I see the big problem as scaling quality, in all its aspects (which is a very wide net).  More specifically, preserving the integrity of the program as it scales is an area I would like to explore.  This might be workflows or tools to detect plagiarism, or (more interesting) fin[lastname]g techniques to build safeguards into the courses/program that will discourage/limit plagiarism and cheating before it can occur.  We don't like to think about dishonesty of this sort, but it exists.  Fin[lastname]g a way to confront it is important to the quality of the program at any size, but possibly there is more of a risk to the perceived quality of the program as it scales."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"No, please do not post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	Student93	Student93	1	0	25 to 34	Female	1: Moldova	1: USA	1: MA	1: English	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	21+ hours per week	2	0	10+	Learning how to do a research	First step towards eventually applying for PhD	I would like to do a research in a very specialized area of neurological disorder such as narcolepsy. The hope is to be able to model the behavior of symptoms in order to predict their next wave. This can be applied at multiple levels from  helping the individual anticipate the symptoms and adapt the learning behavior accor[lastname]gly	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"No, I'll add it later!"
[lastname]	[firstname]	Student39	1	0	18 to 24	Male	1: United States	1: United States	1: Texas	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	9-12 hours per week	6	1	0	"I am interested in the Interactive Intelligence and this counts as an elective. My girlfriend and some very close friends are teachers; therefore, developing or pursuing a tool that could help facilitate the teaching of their students is interesting. "	"I got my undergraduate at Georgia Tech and wanted to continue my education while getting experience in the 'real-world'. By the completion of the degree, I will have 3 years of work experience and a Master's degree.
Taking it while I am working and on my own time is outstan[lastname]g."	No Answer	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"No, I'll add it later!"
